Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016/7/21,0:04:23,25.29967,25.2917,53.83682,CAS,0.8,0.8,0,25.325539817623376
2016/7/21,0:04:25,25.2979,25.29194,53.84381,CAS,0.8,0.8,0,25.322910582128618
2016/7/21,0:04:26,25.29474,25.29589,53.85096,CAS,0.8,0.8,0,25.320230857701713
2016/7/21,0:04:28,25.29329,25.29881,53.85781,CAS,0.8,0.8,0,25.317668110714965
2016/7/21,0:04:30,25.29067,25.30037,53.86892,CAS,0.8,0.8,0,25.3150999175398
2016/7/21,0:04:31,25.288,25.30054,53.8736,CAS,0.8,0.8,0,25.312522039998367
2016/7/21,0:04:33,25.28695,25.30067,53.87657,CAS,0.8,0.8,0,25.310089501688843
2016/7/21,0:04:34,25.28575,25.29883,53.87859,CAS,0.8,0.8,0,25.307774208489842
2016/7/21,0:04:36,25.28484,25.29564,53.87655,CAS,0.8,0.8,0,25.305592593696744
2016/7/21,0:04:38,25.2846,25.29589,53.87397,CAS,0.8,0.8,0,25.30359567485934
2016/7/21,0:04:39,25.28462,25.293,53.87186,CAS,0.8,0.8,0,25.30179061526897
2016/7/21,0:04:41,25.28482,25.29246,53.87002,CAS,0.8,0.8,0,25.300176286815685
2016/7/21,0:04:42,25.28496,25.29349,53.87004,CAS,0.8,0.8,0,25.298728838719633
2016/7/21,0:04:44,25.28539,25.2952,53.87159,CAS,0.8,0.8,0,25.297459982727226
2016/7/21,0:04:47,25.28652,25.29545,53.87266,CAS,0.8,0.8,0,25.296419317723917
2016/7/21,0:04:49,25.28697,25.29635,53.87205,CAS,0.8,0.8,0,25.295520452112736
2016/7/21,0:04:51,25.2892,25.29794,53.87331,CAS,0.8,0.8,0,25.294919219598683
2016/7/21,0:04:53,25.2905,25.29754,53.87151,CAS,0.8,0.8,0,25.29449884167918
2016/7/21,0:04:55,25.29117,25.29807,53.86977,CAS,0.8,0.8,0,25.294182185874188
2016/7/21,0:04:56,25.29298,25.30033,53.87077,CAS,0.8,0.8,0,25.29406782803671
2016/7/21,0:04:58,25.29378,25.30036,53.87048,CAS,0.8,0.8,0,25.294040448417178
2016/7/21,0:04:59,25.29536,25.29802,53.86622,CAS,0.8,0.8,0,25.294165970658533
2016/7/21,0:05:01,25.29582,25.29452,53.86307,CAS,0.8,0.8,0,25.29432331007058
2016/7/21,0:05:03,25.29586,25.2937,53.85812,CAS,0.8,0.8,0,25.294469487580212
2016/7/21,0:05:04,25.29631,25.28965,53.85405,CAS,0.8,0.8,0,25.294644566180533
2016/7/21,0:05:06,25.29579,25.28493,53.84615,CAS,0.8,0.8,0,25.294753525483234
2016/7/21,0:05:08,25.29523,25.28462,53.84308,CAS,0.8,0.8,0,25.29479885008446
2016/7/21,0:05:10,25.29253,25.28224,53.84307,CAS,0.8,0.8,0,25.29458302589721
2016/7/21,0:05:12,25.29166,25.27989,53.84361,CAS,0.8,0.8,0,25.294304973286817
2016/7/21,0:05:13,25.29033,25.27618,53.83802,CAS,0.8,0.8,0,25.293926854263066
2016/7/21,0:05:16,25.2895,25.27097,53.83031,CAS,0.8,0.8,0,25.29350575009671
2016/7/21,0:05:18,25.2887,25.27345,53.82958,CAS,0.8,0.8,0,25.29304860349374
2016/7/21,0:05:20,25.28782,25.27634,53.83671,CAS,0.8,0.8,0,25.292551232994374
2016/7/21,0:05:22,25.28695,25.27283,53.83556,CAS,0.8,0.8,0,25.292018416142835
2016/7/21,0:05:23,25.28662,25.27472,53.83402,CAS,0.8,0.8,0,25.291504892228474
2016/7/21,0:05:25,25.28695,25.27581,53.83516,CAS,0.8,0.8,0,25.291071608460648
2016/7/21,0:05:26,25.28783,25.27971,53.83724,CAS,0.8,0.8,0,25.290763250708764
2016/7/21,0:05:27,25.28842,25.28115,53.84011,CAS,0.8,0.8,0,25.29054034916793
2016/7/21,0:05:29,25.28953,25.27923,53.83849,CAS,0.8,0.8,0,25.290444239782165
2016/7/21,0:05:31,25.28981,25.27849,53.8365,CAS,0.8,0.8,0,25.290383907772373
2016/7/21,0:05:33,25.29019,25.27684,53.83332,CAS,0.8,0.8,0,25.290365462310657
2016/7/21,0:05:34,25.29039,25.27738,53.83018,CAS,0.8,0.8,0,25.29036779645644
2016/7/21,0:05:35,25.2902,25.27905,53.83149,CAS,0.8,0.8,0,25.290351834831615
2016/7/21,0:05:37,25.28979,25.27925,53.83458,CAS,0.8,0.8,0,25.290298390337096
2016/7/21,0:05:38,25.28876,25.28056,53.83651,CAS,0.8,0.8,0,25.290152051076316
2016/7/21,0:05:40,25.28829,25.28201,53.83879,CAS,0.8,0.8,0,25.289974923612974
2016/7/21,0:05:41,25.28794,25.28342,53.84334,CAS,0.8,0.8,0,25.28978135166307
2016/7/21,0:05:43,25.28849,25.28703,53.84577,CAS,0.8,0.8,0,25.28965851193688
2016/7/21,0:05:45,25.28936,25.28971,53.85008,CAS,0.8,0.8,0,25.289630116012177
2016/7/21,0:05:47,25.29032,25.29244,53.85061,CAS,0.8,0.8,0,25.28969574117269
2016/7/21,0:05:49,25.2909,25.29453,53.85318,CAS,0.8,0.8,0,25.289810296199672
2016/7/21,0:05:50,25.2917,25.29787,53.8553,CAS,0.8,0.8,0,25.28999005412623
2016/7/21,0:05:51,25.29352,25.30209,53.86113,CAS,0.8,0.8,0,25.29032583995204
2016/7/21,0:05:53,25.29527,25.30647,53.86649,CAS,0.8,0.8,0,25.290796152790822
2016/7/21,0:05:55,25.29588,25.30855,53.8686,CAS,0.8,0.8,0,25.291279753359916
2016/7/21,0:05:56,25.29745,25.30806,53.87135,CAS,0.8,0.8,0,25.291866697590105
2016/7/21,0:05:58,25.29862,25.30919,53.86834,CAS,0.8,0.8,0,25.292509104954902
2016/7/21,0:06:00,25.29917,25.30882,53.86888,CAS,0.8,0.8,0,25.293142722076336
2016/7/21,0:06:01,25.30078,25.31016,53.8675,CAS,0.8,0.8,0,25.293869217542905
2016/7/21,0:06:03,25.30295,25.31338,53.86784,CAS,0.8,0.8,0,25.294733026265586
2016/7/21,0:06:04,25.30433,25.31451,53.86831,CAS,0.8,0.8,0,25.295645937643243
2016/7/21,0:06:06,25.30567,25.3164,53.86817,CAS,0.8,0.8,0,25.296599475792778
2016/7/21,0:06:07,25.30779,25.31656,53.86938,CAS,0.8,0.8,0,25.29766397353482
2016/7/21,0:06:09,25.30914,25.31694,53.86702,CAS,0.8,0.8,0,25.298755629656874
2016/7/21,0:06:11,25.30975,25.31539,53.86752,CAS,0.8,0.8,0,25.299801468277902
2016/7/21,0:06:13,25.30969,25.31356,53.86437,CAS,0.8,0.8,0,25.30074211408639
2016/7/21,0:06:15,25.30947,25.3124,53.86139,CAS,0.8,0.8,0,25.301572353552906
2016/7/21,0:06:18,25.31015,25.31479,53.86119,CAS,0.8,0.8,0,25.302388301501892
2016/7/21,0:06:19,25.30994,25.31755,53.86525,CAS,0.8,0.8,0,25.303106656232284
2016/7/21,0:06:21,25.3099,25.31812,53.86826,CAS,0.8,0.8,0,25.303752872528122
2016/7/21,0:06:22,25.30967,25.32132,53.8713,CAS,0.8,0.8,0,25.304315738817184
2016/7/21,0:06:24,25.30968,25.32083,53.87531,CAS,0.8,0.8,0,25.30482601374364
2016/7/21,0:06:25,25.31015,25.32152,53.875,CAS,0.8,0.8,0,25.30533245752086
2016/7/21,0:06:27,25.31033,25.32136,53.87532,CAS,0.8,0.8,0,25.30580784835924
2016/7/21,0:06:28,25.31092,25.32152,53.87623,CAS,0.8,0.8,0,25.30629414138518
2016/7/21,0:06:30,25.31129,25.32186,53.87451,CAS,0.8,0.8,0,25.3067693720461
2016/7/21,0:06:32,25.31199,25.32357,53.87591,CAS,0.8,0.8,0,25.307265983872863
2016/7/21,0:06:33,25.31278,25.32555,53.87811,CAS,0.8,0.8,0,25.307790504226713
2016/7/21,0:06:35,25.31327,25.32615,53.87902,CAS,0.8,0.8,0,25.308311740834593
2016/7/21,0:06:36,25.31458,25.3291,53.88193,CAS,0.8,0.8,0,25.308908008498605
2016/7/21,0:06:38,25.31535,25.32858,53.88227,CAS,0.8,0.8,0,25.309520802437522
2016/7/21,0:06:39,25.31635,25.33024,53.88231,CAS,0.8,0.8,0,25.31017042932279
2016/7/21,0:06:41,25.31712,25.33361,53.88602,CAS,0.8,0.8,0,25.3108315066912
2016/7/21,0:06:42,25.31736,25.33441,53.88785,CAS,0.8,0.8,0,25.3114525291078
2016/7/21,0:06:44,25.3175,25.3338,53.88928,CAS,0.8,0.8,0,25.31202779430455
2016/7/21,0:06:46,25.31742,25.33294,53.88845,CAS,0.8,0.8,0,25.31254072745059
2016/7/21,0:06:48,25.31806,25.32862,53.88582,CAS,0.8,0.8,0,25.313065747821195
2016/7/21,0:06:49,25.31913,25.32684,53.87791,CAS,0.8,0.8,0,25.313642609336526
2016/7/21,0:06:51,25.32098,25.32921,53.87585,CAS,0.8,0.8,0,25.31434057805087
2016/7/21,0:06:53,25.32384,25.32735,53.87111,CAS,0.8,0.8,0,25.315244209822566
2016/7/21,0:06:55,25.32509,25.32526,53.86823,CAS,0.8,0.8,0,25.316180789844953
2016/7/21,0:06:57,25.32774,25.32616,53.86115,CAS,0.8,0.8,0,25.317280358809015
2016/7/21,0:06:58,25.33122,25.32459,53.85489,CAS,0.8,0.8,0,25.318606366089632
2016/7/21,0:07:00,25.33394,25.32455,53.84929,CAS,0.8,0.8,0,25.320064976818912
2016/7/21,0:07:02,25.33519,25.32315,53.84671,CAS,0.8,0.8,0,25.321503743468845
2016/7/21,0:07:03,25.33816,25.32524,53.83833,CAS,0.8,0.8,0,25.323088168571726
2016/7/21,0:07:05,25.34206,25.33011,53.84037,CAS,0.8,0.8,0,25.324892862556016
2016/7/21,0:07:06,25.34361,25.32936,53.84055,CAS,0.8,0.8,0,25.326673328794925
2016/7/21,0:07:08,25.34568,25.32768,53.8333,CAS,0.8,0.8,0,25.328481336910265
2016/7/21,0:07:10,25.3463,25.32862,53.83121,CAS,0.8,0.8,0,25.330176335846332
2016/7/21,0:07:12,25.34783,25.32833,53.83006,CAS,0.8,0.8,0,25.331855639271478
2016/7/21,0:07:13,25.34975,25.32768,53.82531,CAS,0.8,0.8,0,25.333557838939527
2016/7/21,0:07:15,25.3504,25.32538,53.8224,CAS,0.8,0.8,0,25.335159948196253
2016/7/21,0:07:18,25.35172,25.32744,53.81421,CAS,0.8,0.8,0,25.336735221831944
2016/7/21,0:07:20,25.35187,25.32946,53.81678,CAS,0.8,0.8,0,25.33817491642425
2016/7/21,0:07:22,25.35195,25.32877,53.81871,CAS,0.8,0.8,0,25.33948527017456
2016/7/21,0:07:23,25.35192,25.32397,53.81373,CAS,0.8,0.8,0,25.340668122878952
2016/7/21,0:07:25,25.35164,25.32264,53.80761,CAS,0.8,0.8,0,25.341711821833982
2016/7/21,0:07:26,25.35169,25.32146,53.8054,CAS,0.8,0.8,0,25.342660995253453
2016/7/21,0:07:28,25.35234,25.32089,53.80176,CAS,0.8,0.8,0,25.34358170982474
2016/7/21,0:07:30,25.3528,25.32011,53.79877,CAS,0.8,0.8,0,25.344458598958383
2016/7/21,0:07:31,25.35371,25.32296,53.79593,CAS,0.8,0.8,0,25.3453386377606
2016/7/21,0:07:33,25.35528,25.32367,53.79774,CAS,0.8,0.8,0,25.346284309067926
2016/7/21,0:07:35,25.35651,25.32257,53.79372,CAS,0.8,0.8,0,25.347257027119955
2016/7/21,0:07:36,25.35902,25.32259,53.78539,CAS,0.8,0.8,0,25.348375978997336
2016/7/21,0:07:38,25.36033,25.32295,53.78343,CAS,0.8,0.8,0,25.34951310431247
2016/7/21,0:07:39,25.36309,25.32376,53.77932,CAS,0.8,0.8,0,25.350804605455377
2016/7/21,0:07:41,25.36444,25.3232,53.77609,CAS,0.8,0.8,0,25.352101671297497
2016/7/21,0:07:42,25.36645,25.32082,53.76974,CAS,0.8,0.8,0,25.353466554945758
2016/7/21,0:07:44,25.3675,25.318,53.76355,CAS,0.8,0.8,0,25.354801485311548
2016/7/21,0:07:48,25.37197,25.32248,53.75279,CAS,0.8,0.8,0,25.35643463893167
2016/7/21,0:07:50,25.37267,25.32232,53.75122,CAS,0.8,0.8,0,25.35797902638649
